replicate,position,axis,bin_left,colony_count,regrowth_fraction
rep1,pos15,y,30,0,0.0
rep1,pos15,y,35,0,0.0
rep1,pos15,y,40,0,0.0
rep1,pos15,y,45,0,0.0
rep1,pos16,y,0,0,0.0
rep1,pos16,y,5,2,0.013471642193183348
rep1,pos16,y,10,10,0.06735821096591674
rep1,pos16,y,15,4,0.026943284386366697
rep1,pos16,y,20,1,0.006735821096591674
rep1,pos16,y,25,0,0.0
rep1,pos16,y,30,0,0.0
rep1,pos16,y,35,0,0.0
rep1,pos16,y,40,0,0.0
rep1,pos16,y,45,0,0.0
rep1,pos17,y,0,2,0.013471642193183348
rep1,pos17,y,5,7,0.04715074767614172
rep1,pos17,y,10,8,0.053886568772733394
rep1,pos17,y,15,8,0.053886568772733394
rep1,pos17,y,20,2,0.013471642193183348
rep1,pos17,y,25,1,0.006735821096591674
rep1,pos17,y,30,0,0.0
rep1,pos17,y,35,0,0.0
rep1,pos17,y,40,0,0.0
rep1,pos17,y,45,0,0.0
rep1,pos19,y,0,1,0.006735821096591674
rep1,pos19,y,5,2,0.013471642193183348
rep1,pos19,y,10,7,0.04715074767614172
rep1,pos19,y,15,4,0.026943284386366697
rep1,pos19,y,20,2,0.013471642193183348
rep1,pos19,y,25,0,0.0
rep1,pos19,y,30,0,0.0
rep1,pos19,y,35,0,0.0
rep1,pos19,y,40,0,0.0
rep1,pos19,y,45,0,0.0
rep1,pos10,x,0,4,0.026943284386366697
rep1,pos10,x,5,4,0.026943284386366697
rep1,pos10,x,10,5,0.03367910548295837
rep1,pos10,x,15,1,0.006735821096591674
rep1,pos10,x,20,2,0.013471642193183348
rep1,pos10,x,25,7,0.04715074767614172
rep1,pos10,x,30,5,0.03367910548295837
rep1,pos10,x,35,1,0.006735821096591674
rep1,pos10,x,40,5,0.03367910548295837
rep1,pos10,x,45,2,0.013471642193183348
rep1,pos11,x,0,3,0.020207463289775022
rep1,pos11,x,5,2,0.013471642193183348
rep1,pos11,x,10,0,0.0
rep1,pos11,x,15,6,0.040414926579550044
rep1,pos11,x,20,2,0.013471642193183348
rep1,pos11,x,25,1,0.006735821096591674
rep1,pos11,x,30,2,0.013471642193183348
rep1,pos11,x,35,2,0.013471642193183348
rep1,pos11,x,40,5,0.03367910548295837
rep1,pos11,x,45,2,0.013471642193183348
rep1,pos12,x,0,1,0.006735821096591674
rep1,pos12,x,5,3,0.020207463289775022
rep1,pos12,x,10,1,0.006735821096591674
rep1,pos12,x,15,3,0.020207463289775022
rep1,pos12,x,20,1,0.006735821096591674
rep1,pos12,x,25,5,0.03367910548295837
rep1,pos12,x,30,3,0.020207463289775022
rep1,pos12,x,35,1,0.006735821096591674
rep1,pos12,x,40,3,0.020207463289775022
rep1,pos12,x,45,1,0.006735821096591674
rep1,pos13,x,0,2,0.013471642193183348
rep1,pos13,x,5,1,0.006735821096591674
rep1,pos13,x,10,2,0.013471642193183348
rep1,pos13,x,15,4,0.026943284386366697
rep1,pos13,x,20,3,0.020207463289775022
rep1,pos13,x,25,3,0.020207463289775022
rep1,pos13,x,30,1,0.006735821096591674
rep1,pos13,x,35,4,0.026943284386366697
rep1,pos13,x,40,6,0.040414926579550044
rep1,pos13,x,45,2,0.013471642193183348
rep1,pos14,x,0,4,0.026943284386366697
rep1,pos14,x,5,2,0.013471642193183348
rep1,pos14,x,10,4,0.026943284386366697
rep1,pos14,x,15,1,0.006735821096591674
rep1,pos14,x,20,3,0.020207463289775022
rep1,pos14,x,25,4,0.026943284386366697
rep1,pos14,x,30,4,0.026943284386366697
rep1,pos14,x,35,1,0.006735821096591674
rep1,pos14,x,40,7,0.04715074767614172
rep1,pos14,x,45,1,0.006735821096591674
rep1,pos15,x,0,2,0.013471642193183348
rep1,pos15,x,5,2,0.013471642193183348
rep1,pos15,x,10,1,0.006735821096591674
rep1,pos15,x,15,2,0.013471642193183348
rep1,pos15,x,20,1,0.006735821096591674
rep1,pos15,x,25,2,0.013471642193183348
rep1,pos15,x,30,2,0.013471642193183348
rep1,pos15,x,35,5,0.03367910548295837
rep1,pos15,x,40,2,0.013471642193183348
rep1,pos15,x,45,2,0.013471642193183348
rep1,pos16,x,0,3,0.020207463289775022
rep1,pos16,x,5,2,0.013471642193183348
rep1,pos16,x,10,4,0.026943284386366697
rep1,pos16,x,15,1,0.006735821096591674
rep1,pos16,x,20,2,0.013471642193183348
rep1,pos16,x,25,1,0.006735821096591674
rep1,pos16,x,30,1,0.006735821096591674
rep1,pos16,x,35,1,0.006735821096591674
rep1,pos16,x,40,1,0.006735821096591674
rep1,pos16,x,45,1,0.006735821096591674
rep1,pos17,x,0,3,0.020207463289775022
rep1,pos17,x,5,2,0.013471642193183348
rep1,pos17,x,10,0,0.0
rep1,pos17,x,15,3,0.020207463289775022
rep1,pos17,x,20,3,0.020207463289775022
rep1,pos17,x,25,4,0.026943284386366697
rep1,pos17,x,30,2,0.013471642193183348
rep1,pos17,x,35,3,0.020207463289775022
rep1,pos17,x,40,5,0.03367910548295837
rep1,pos17,x,45,3,0.020207463289775022
rep1,pos19,x,0,1,0.006735821096591674
rep1,pos19,x,5,4,0.026943284386366697
rep1,pos19,x,10,0,0.0
rep1,pos19,x,15,2,0.013471642193183348
rep1,pos19,x,20,0,0.0
rep1,pos19,x,25,1,0.006735821096591674
rep1,pos19,x,30,3,0.020207463289775022
rep1,pos19,x,35,0,0.0
rep1,pos19,x,40,2,0.013471642193183348
rep1,pos19,x,45,3,0.020207463289775022
rep2,pos10,y,0,2,0.013471642193183348
rep2,pos10,y,5,1,0.006735821096591674
rep2,pos10,y,10,1,0.006735821096591674
rep2,pos10,y,15,1,0.006735821096591674
rep2,pos10,y,20,3,0.020207463289775022
rep2,pos10,y,25,1,0.006735821096591674
rep2,pos10,y,30,2,0.013471642193183348
rep2,pos10,y,35,0,0.0
rep2,pos10,y,40,0,0.0
rep2,pos10,y,45,0,0.0
rep2,pos11,y,0,2,0.013471642193183348
rep2,pos11,y,5,6,0.040414926579550044
rep2,pos11,y,10,9,0.06062238986932507
rep2,pos11,y,15,7,0.04715074767614172
rep2,pos11,y,20,5,0.03367910548295837
rep2,pos11,y,25,3,0.020207463289775022
rep2,pos11,y,30,0,0.0
rep2,pos11,y,35,1,0.006735821096591674
rep2,pos11,y,40,0,0.0
rep2,pos11,y,45,0,0.0
rep2,pos12,y,0,0,0.0
rep2,pos12,y,5,7,0.04715074767614172
rep2,pos12,y,10,7,0.04715074767614172
rep2,pos12,y,15,6,0.040414926579550044
rep2,pos12,y,20,5,0.03367910548295837
rep2,pos12,y,25,7,0.04715074767614172
rep2,pos12,y,30,2,0.013471642193183348
rep2,pos12,y,35,2,0.013471642193183348
rep2,pos12,y,40,0,0.0
rep2,pos12,y,45,0,0.0
rep2,pos13,y,0,3,0.020207463289775022
rep2,pos13,y,5,11,0.07409403206250842
rep2,pos13,y,10,7,0.04715074767614172
rep2,pos13,y,15,8,0.053886568772733394
rep2,pos13,y,20,4,0.026943284386366697
rep2,pos13,y,25,6,0.040414926579550044
rep2,pos13,y,30,1,0.006735821096591674
rep2,pos13,y,35,0,0.0
rep2,pos13,y,40,1,0.006735821096591674
rep2,pos13,y,45,0,0.0
rep2,pos14,y,0,0,0.0
rep2,pos14,y,5,4,0.026943284386366697
rep2,pos14,y,10,3,0.020207463289775022
rep2,pos14,y,15,12,0.08082985315910009
rep2,pos14,y,20,9,0.06062238986932507
rep2,pos14,y,25,1,0.006735821096591674
rep2,pos14,y,30,1,0.006735821096591674
rep2,pos14,y,35,0,0.0
rep2,pos14,y,40,0,0.0
rep2,pos14,y,45,0,0.0
rep2,pos15,y,0,3,0.020207463289775022
rep2,pos15,y,5,7,0.04715074767614172
rep2,pos15,y,10,11,0.07409403206250842
rep2,pos15,y,15,8,0.053886568772733394
rep2,pos15,y,20,6,0.040414926579550044
rep2,pos15,y,25,4,0.026943284386366697
rep2,pos15,y,30,3,0.020207463289775022
rep2,pos15,y,35,3,0.020207463289775022
rep2,pos15,y,40,0,0.0
rep2,pos15,y,45,0,0.0
rep2,pos17,y,0,0,0.0
rep2,pos17,y,5,5,0.03367910548295837
rep2,pos17,y,10,12,0.08082985315910009
rep2,pos17,y,15,5,0.03367910548295837
rep2,pos17,y,20,6,0.040414926579550044
rep2,pos17,y,25,6,0.040414926579550044
rep2,pos17,y,30,1,0.006735821096591674
rep2,pos17,y,35,0,0.0
rep2,pos17,y,40,0,0.0
rep2,pos17,y,45,0,0.0
rep2,pos19,y,0,1,0.006735821096591674
rep2,pos19,y,5,5,0.03367910548295837
rep2,pos19,y,10,10,0.06735821096591674
rep2,pos19,y,15,5,0.03367910548295837
rep2,pos19,y,20,10,0.06735821096591674
rep2,pos19,y,25,4,0.026943284386366697
rep2,pos19,y,30,0,0.0
rep2,pos19,y,35,1,0.006735821096591674
rep2,pos19,y,40,0,0.0
rep2,pos19,y,45,0,0.0
rep2,pos8,y,0,0,0.0
rep2,pos8,y,5,4,0.026943284386366697
rep2,pos8,y,10,9,0.06062238986932507
rep2,pos8,y,15,11,0.07409403206250842
rep2,pos8,y,20,7,0.04715074767614172
rep2,pos8,y,25,4,0.026943284386366697
rep2,pos8,y,30,1,0.006735821096591674
rep2,pos8,y,35,0,0.0
rep2,pos8,y,40,0,0.0
rep2,pos8,y,45,0,0.0
rep2,pos9,y,0,0,0.0
rep2,pos9,y,5,9,0.06062238986932507
rep2,pos9,y,10,7,0.04715074767614172
rep2,pos9,y,15,7,0.04715074767614172
rep2,pos9,y,20,4,0.026943284386366697
rep2,pos9,y,25,3,0.020207463289775022
rep2,pos9,y,30,0,0.0
rep2,pos9,y,35,0,0.0
rep2,pos9,y,40,1,0.006735821096591674
rep2,pos9,y,45,0,0.0
rep2,pos10,x,0,3,0.020207463289775022
rep2,pos10,x,5,1,0.006735821096591674
rep2,pos10,x,10,1,0.006735821096591674
rep2,pos10,x,15,1,0.006735821096591674
rep2,pos10,x,20,2,0.013471642193183348
rep2,pos10,x,25,2,0.013471642193183348
rep2,pos10,x,30,0,0.0
rep2,pos10,x,35,0,0.0
rep2,pos10,x,40,0,0.0
rep2,pos10,x,45,1,0.006735821096591674
rep2,pos11,x,0,6,0.040414926579550044
rep2,pos11,x,5,3,0.020207463289775022
rep2,pos11,x,10,1,0.006735821096591674
rep2,pos11,x,15,3,0.020207463289775022
rep2,pos11,x,20,4,0.026943284386366697
rep2,pos11,x,25,2,0.013471642193183348
rep2,pos11,x,30,3,0.020207463289775022
rep2,pos11,x,35,3,0.020207463289775022
rep2,pos11,x,40,3,0.020207463289775022
rep2,pos11,x,45,5,0.03367910548295837
rep2,pos12,x,0,7,0.04715074767614172
rep2,pos12,x,5,2,0.013471642193183348
rep2,pos12,x,10,5,0.03367910548295837
rep2,pos12,x,15,3,0.020207463289775022
rep2,pos12,x,20,2,0.013471642193183348
rep2,pos12,x,25,2,0.013471642193183348
rep2,pos12,x,30,4,0.026943284386366697
rep2,pos12,x,35,4,0.026943284386366697
rep2,pos12,x,40,2,0.013471642193183348
rep2,pos12,x,45,5,0.03367910548295837
rep2,pos13,x,0,7,0.04715074767614172
rep2,pos13,x,5,2,0.013471642193183348
rep2,pos13,x,10,4,0.026943284386366697
rep2,pos13,x,15,3,0.020207463289775022
rep2,pos13,x,20,7,0.04715074767614172
rep2,pos13,x,25,3,0.020207463289775022
rep2,pos13,x,30,5,0.03367910548295837
rep2,pos13,x,35,1,0.006735821096591674
rep2,pos13,x,40,3,0.020207463289775022
rep2,pos13,x,45,6,0.040414926579550044
rep2,pos14,x,0,5,0.03367910548295837
rep2,pos14,x,5,4,0.026943284386366697
rep2,pos14,x,10,2,0.013471642193183348
rep2,pos14,x,15,2,0.013471642193183348
rep2,pos14,x,20,2,0.013471642193183348
rep2,pos14,x,25,5,0.03367910548295837
rep2,pos14,x,30,1,0.006735821096591674
rep2,pos14,x,35,3,0.020207463289775022
rep2,pos14,x,40,2,0.013471642193183348
rep2,pos14,x,45,4,0.026943284386366697
rep2,pos15,x,0,6,0.040414926579550044
rep2,pos15,x,5,8,0.053886568772733394
rep2,pos15,x,10,6,0.040414926579550044
rep2,pos15,x,15,4,0.026943284386366697
rep2,pos15,x,20,0,0.0
rep2,pos15,x,25,3,0.020207463289775022
rep2,pos15,x,30,3,0.020207463289775022
rep2,pos15,x,35,8,0.053886568772733394
rep2,pos15,x,40,4,0.026943284386366697
rep2,pos15,x,45,3,0.020207463289775022
rep2,pos17,x,0,6,0.040414926579550044
rep2,pos17,x,5,4,0.026943284386366697
rep2,pos17,x,10,3,0.020207463289775022
rep2,pos17,x,15,1,0.006735821096591674
rep2,pos17,x,20,3,0.020207463289775022
rep2,pos17,x,25,5,0.03367910548295837
rep2,pos17,x,30,3,0.020207463289775022
rep2,pos17,x,35,2,0.013471642193183348
rep2,pos17,x,40,2,0.013471642193183348
rep2,pos17,x,45,6,0.040414926579550044
rep2,pos19,x,0,6,0.040414926579550044
rep2,pos19,x,5,2,0.013471642193183348
rep2,pos19,x,10,4,0.026943284386366697
rep2,pos19,x,15,2,0.013471642193183348
rep2,pos19,x,20,2,0.013471642193183348
rep2,pos19,x,25,3,0.020207463289775022
rep2,pos19,x,30,7,0.04715074767614172
rep2,pos19,x,35,3,0.020207463289775022
rep2,pos19,x,40,2,0.013471642193183348
rep2,pos19,x,45,5,0.03367910548295837
rep2,pos8,x,0,7,0.04715074767614172
rep2,pos8,x,5,2,0.013471642193183348
rep2,pos8,x,10,3,0.020207463289775022
rep2,pos8,x,15,2,0.013471642193183348
rep2,pos8,x,20,7,0.04715074767614172
rep2,pos8,x,25,1,0.006735821096591674
rep2,pos8,x,30,2,0.013471642193183348
rep2,pos8,x,35,4,0.026943284386366697
rep2,pos8,x,40,3,0.020207463289775022
rep2,pos8,x,45,5,0.03367910548295837
rep2,pos9,x,0,5,0.03367910548295837
rep2,pos9,x,5,1,0.006735821096591674
rep2,pos9,x,10,3,0.020207463289775022
rep2,pos9,x,15,2,0.013471642193183348
rep2,pos9,x,20,6,0.040414926579550044
rep2,pos9,x,25,1,0.006735821096591674
rep2,pos9,x,30,3,0.020207463289775022
rep2,pos9,x,35,2,0.013471642193183348
rep2,pos9,x,40,5,0.03367910548295837
rep2,pos9,x,45,3,0.020207463289775022
